quantity,key,value,unit,status
wide_dchi2,12|6,308.044,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|7,284.193,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|8,278.718,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|9,294.656,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|10,335.007,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|11,403.424,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|12,503.640,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|13,639.550,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|14,815.985,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|15,1037.690,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|16,1310.166,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|17,1645.838,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|18,2215.891,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|19,3085.655,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,12|20,4243.733,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|0,874.253,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|1,773.928,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|2,678.809,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|3,590.568,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|4,511.306,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|5,443.649,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|6,389.331,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|7,351.320,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|8,332.508,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|9,335.716,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|10,364.678,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|11,423.037,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|12,514.486,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|13,643.789,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|14,815.724,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|15,1035.500,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|16,1319.453,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|17,1847.014,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|18,2673.193,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|19,3786.785,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,13|20,5176.883,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|0,1068.893,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|1,950.814,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|2,837.789,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|3,731.634,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|4,635.190,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|5,550.107,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|6,479.216,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|7,425.345,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|8,391.285,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|9,380.672,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|10,397.040,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|11,444.139,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|12,526.522,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|13,648.881,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|14,816.516,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|15,1056.125,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|16,1557.365,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|17,2355.404,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|18,3439.251,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|19,4798.199,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,14|20,6421.830,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|0,1283.209,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|1,1144.588,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|2,1010.944,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|3,885.100,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|4,768.571,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|5,664.224,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|6,574.810,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|7,503.127,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|8,452.471,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|9,426.432,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|10,428.938,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|11,464.087,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|12,536.900,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|13,652.419,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|14,860.281,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|15,1350.679,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|16,2135.392,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|17,3203.659,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|18,4544.993,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|19,6149.177,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,15|20,8006.262,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|0,1513.597,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|1,1351.664,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|2,1195.638,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|3,1046.842,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|4,908.421,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|5,782.453,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|6,672.082,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|7,580.712,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|8,511.722,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|9,468.902,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|10,456.491,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|11,479.253,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|12,542.245,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|13,738.723,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|14,1232.970,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|15,2018.441,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|16,3084.623,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|17,4421.258,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|18,6018.349,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|19,7866.152,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,16|20,9955.177,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|0,1756.038,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|1,1568.420,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|2,1386.546,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|3,1212.454,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|4,1049.197,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|5,899.174,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|6,766.091,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|7,653.064,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|8,563.940,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|9,503.070,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|10,474.912,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|11,486.430,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|12,700.266,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|13,1212.191,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|14,2011.704,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|15,3088.546,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|16,4432.706,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|17,6034.414,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|18,7884.145,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|19,9972.614,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,17|20,12290.778,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|0,2005.226,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|1,1788.544,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|2,1577.697,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|3,1375.437,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|4,1184.676,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|5,1008.440,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|6,850.115,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|7,713.420,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|8,602.767,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|9,522.483,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|10,506.552,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|11,755.384,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|12,1297.901,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|13,2123.881,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|14,3223.330,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|15,4586.489,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|16,6203.825,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|17,8066.041,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|18,10164.067,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|19,12489.064,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,18|20,15032.417,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|0,2253.425,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|1,2004.389,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|2,1761.622,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|3,1528.210,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|4,1307.240,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|5,1101.996,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|6,916.143,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|7,753.929,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|8,619.962,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|9,619.633,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|10,915.865,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|11,1500.941,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|12,2364.923,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|13,3498.087,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|14,4890.930,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|15,6534.167,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|16,8418.732,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|17,10535.779,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|18,12876.679,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|19,15433.019,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,19|20,18196.604,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|0,2492.181,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|1,2206.998,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|2,1929.156,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|3,1661.272,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|4,1406.927,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|5,1169.923,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|6,954.156,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|7,777.943,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|8,839.477,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|9,1194.491,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|10,1833.129,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|11,2745.736,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|12,3922.862,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|13,5355.265,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|14,7033.908,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|15,8949.966,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|16,11094.818,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|17,13460.054,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|18,16037.467,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|19,18819.060,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_dchi2,20|20,21797.035,delta chi2 (raw) [sl_index|gc_index],DIAGNOSTIC
wide_transit,0|0,1.5948,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|1,1.5494,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|2,1.5036,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|3,1.4575,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|4,1.4109,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|5,1.3639,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|6,1.3164,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|7,1.2683,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|8,1.2197,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|9,1.1703,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|10,1.1202,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|11,1.0692,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|12,1.0173,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|13,0.9642,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|14,0.9097,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|15,0.8538,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|16,0.7959,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|17,0.7358,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|18,0.6729,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|19,0.6063,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,0|20,0.5347,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|0,1.5890,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|1,1.5435,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|2,1.4976,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|3,1.4514,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|4,1.4047,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|5,1.3576,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|6,1.3100,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|7,1.2618,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|8,1.2130,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|9,1.1635,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|10,1.1132,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|11,1.0620,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|12,1.0098,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|13,0.9565,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|14,0.9018,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|15,0.8454,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|16,0.7872,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|17,0.7266,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|18,0.6630,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|19,0.5956,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,1|20,0.5228,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|0,1.5803,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|1,1.5347,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|2,1.4887,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|3,1.4423,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|4,1.3955,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|5,1.3482,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|6,1.3004,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|7,1.2520,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|8,1.2030,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|9,1.1533,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|10,1.1027,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|11,1.0512,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|12,0.9987,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|13,0.9449,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|14,0.8898,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|15,0.8329,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|16,0.7740,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|17,0.7126,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|18,0.6481,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|19,0.5793,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,2|20,0.5048,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|0,1.5687,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|1,1.5230,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|2,1.4768,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|3,1.4302,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|4,1.3832,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|5,1.3357,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
wide_transit,3|6,1.2877,"MHz, profiled transit at this cell (<0.02 = pinned at the 0 bound, where the ellipse equivalence fails)",DIAGNOSTIC
